num_classes,num_instances,dataset_type,class_imbalance_ratio,actual_predictions_entropy,Confidence_Mean,Confidence_Median,Confidence_Std,Confidence_Var,Confidence_Entropy,Confidence_Skewness,Confidence_Kurtosis,Confidence_Min,Confidence_Max,Classification_Log_loss,Classification_Accuracy,Classification_Precision_Micro,Classification_Precision_Macro,Classification_Precision_Weighted,Classification_Recall_Micro,Classification_Recall_Macro,Classification_Recall_Weighted,Classification_F1_Micro,Classification_F1_Macro,Classification_F1_Weighted,ECE_before,MCE_before,ConfECE_before,brier_score_before,Wasserstein_Mean,Wasserstein_Median,Wasserstein_Std,Wasserstein_Var,Wasserstein_Entropy,Wasserstein_Skewness,Wasserstein_Kurtosis,Wasserstein_Min,Wasserstein_Max,KL_Divergence_Mean,KL_Divergence_Median,KL_Divergence_Std,KL_Divergence_Var,KL_Divergence_Entropy,KL_Divergence_Skewness,KL_Divergence_Kurtosis,KL_Divergence_Min,KL_Divergence_Max,Jensen_Shannon_Mean,Jensen_Shannon_Median,Jensen_Shannon_Std,Jensen_Shannon_Var,Jensen_Shannon_Entropy,Jensen_Shannon_Skewness,Jensen_Shannon_Kurtosis,Jensen_Shannon_Min,Jensen_Shannon_Max,Bhattacharyya_Mean,Bhattacharyya_Median,Bhattacharyya_Std,Bhattacharyya_Var,Bhattacharyya_Entropy,Bhattacharyya_Skewness,Bhattacharyya_Kurtosis,Bhattacharyya_Min,Bhattacharyya_Max,Best_Cal
2,123,binary,2.15,0.65938,0.29809,0.19355,0.2509,0.06295,6.54161,1.55347,0.60743,0.125,0.875,0.48343,0.80488,0.80488,0.82563,0.8141,0.80488,0.71291,0.80488,0.80488,0.73548,0.78505,0.01484,0.5102,0.01484,0.30361,0,0,0,0,0,-999,-999,0,0,9.04941,9.04941,0,0,0,-999,-999,9.04941,9.04941,0.59198,0.59198,0,0,0,-999,-999,0.59198,0.59198,0.64315,0.64315,0,0,0,-999,-999,0.64315,0.64315,HISTOGRM
2,123,binary,2.15,0,0.39275,0.48261,0.20286,0.04115,6.7525,0.53419,-0.72181,0.19401,0.80599,0.57552,0.68293,0.68293,0.34146,0.46639,0.68293,0.5,0.68293,0.68293,0.4058,0.55426,0.00364,0.0056,0.00364,0.3908,0,0,0,0,0,-999,-999,0,0,0.02989,0.02989,0,0,0,-999,-999,0.02989,0.02989,0.08634,0.08634,0,0,0,-999,-999,0.08634,0.08634,0.00749,0.00749,0,0,0,-999,-999,0.00749,0.00749,PLATT
2,123,binary,2.15,0.65938,0.31896,0.19388,0.23765,0.05648,6.62524,1.52508,0.35612,0.19388,0.80612,0.49699,0.80488,0.80488,0.82563,0.8141,0.80488,0.71291,0.80488,0.80488,0.73548,0.78505,0.02654,0.09714,0.02654,0.31644,0,0,0,0,0,-999,-999,0,0,1.04078,1.04078,0,0,0,-999,-999,1.04078,1.04078,0.4859,0.4859,0,0,0,-999,-999,0.4859,0.4859,0.28429,0.28429,0,0,0,-999,-999,0.28429,0.28429,MIXANDMATCH
2,123,binary,2.15,0.60061,0.28539,0.17505,0.245,0.06003,6.54448,1.73775,1.04543,0.0787,0.82572,0.4562,0.82927,0.82927,0.9,0.86341,0.82927,0.73077,0.82927,0.82927,0.76023,0.8073,0.00383,0.20048,0.00383,0.28295,0,0,0,0,0,-999,-999,0,0,6.0467,6.0467,0,0,0,-999,-999,6.0467,6.0467,0.78251,0.78251,0,0,0,-999,-999,0.78251,0.78251,1.44548,1.44548,0,0,0,-999,-999,1.44548,1.44548,BETA
2,123,binary,2.15,0.51134,0.31524,0.17647,0.24366,0.05937,6.57699,1.23726,-0.06434,0.125,0.85714,0.49099,0.78049,0.78049,0.84502,0.81445,0.78049,0.66071,0.78049,0.78049,0.67533,0.74293,0.02483,0.07789,0.02483,0.3175,0,0,0,0,0,-999,-999,0,0,6.34965,6.34965,0,0,0,-999,-999,6.34965,6.34965,0.61169,0.61169,0,0,0,-999,-999,0.61169,0.61169,0.62115,0.62115,0,0,0,-999,-999,0.62115,0.62115,MIXANDMATCH
2,123,binary,2.15,0,0.43094,0.31123,0.17569,0.03087,6.83122,0.78621,-1.38187,0.31123,0.68877,0.62472,0.68293,0.68293,0.34146,0.46639,0.68293,0.5,0.68293,0.68293,0.4058,0.55426,0.00585,0.00585,0.00585,0.43314,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,123,binary,2.15,0.839,0.34615,0.18391,0.22968,0.05275,6.66382,1.11319,-0.27114,0.18391,0.81609,0.5272,0.77236,0.77236,0.73889,0.76531,0.77236,0.71658,0.77236,0.77236,0.7251,0.7668,0.01855,0.05556,0.01855,0.34514,0,0,0,0,0,-999,-999,0,0,0.46494,0.46494,0,0,0,-999,-999,0.46494,0.46494,0.33406,0.33406,0,0,0,-999,-999,0.33406,0.33406,0.12088,0.12088,0,0,0,-999,-999,0.12088,0.12088,MIXANDMATCH
2,628,binary,1.01,0.99736,0.4649,0.46067,0.12562,0.01578,9.24102,0.1333,-0.6382,0.17263,0.83478,0.6557,0.61306,0.61306,0.61367,0.61373,0.61306,0.61325,0.61306,0.61306,0.61277,0.61271,0.00964,0.06964,0.00964,0.46382,0,0,0,0,0,-999,-999,0,0,0.06221,0.06221,0,0,0,-999,-999,0.06221,0.06221,0.12348,0.12348,0,0,0,-999,-999,0.12348,0.12348,0.01552,0.01552,0,0,0,-999,-999,0.01552,0.01552,PLATT
2,628,binary,1.01,0,0.49998,0.49682,0.00318,1.00E-05,9.29459,0.01274,-1.99984,0.49682,0.50318,0.69313,0.50318,0.50318,0.25159,0.25319,0.50318,0.5,0.50318,0.50318,0.33475,0.33688,0,0,0,0.49998,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,628,binary,1.01,0.96065,0.3659,0.37705,0.21565,0.04651,9.03468,0.41382,-0.71805,0.09538,0.90462,0.5356,0.71815,0.71815,0.7314,0.73176,0.71815,0.7189,0.71815,0.71815,0.7145,0.7143,0.0146,0.03655,0.0146,0.36077,0,0,0,0,0,-999,-999,0,0,4.05567,4.05567,0,0,0,-999,-999,4.05567,4.05567,0.39527,0.39527,0,0,0,-999,-999,0.39527,0.39527,0.23968,0.23968,0,0,0,-999,-999,0.23968,0.23968,MIXANDMATCH
2,628,binary,1.01,0.99736,0.47634,0.43906,0.10796,0.01166,9.25813,0.36027,-1.49631,0.36136,0.63864,0.67003,0.59713,0.59713,0.5973,0.59728,0.59713,0.59694,0.59713,0.59713,0.59668,0.59677,0.00458,0.00714,0.00458,0.47711,0,0,0,0,0,-999,-999,0,0,1.94369,1.94369,0,0,0,-999,-999,1.94369,1.94369,0.25647,0.25647,0,0,0,-999,-999,0.25647,0.25647,0.09938,0.09938,0,0,0,-999,-999,0.09938,0.09938,PLATT
2,628,binary,1.01,0,0.5,0.5,0,0,9.29462,-999,-999,0.5,0.5,0.69315,0.49682,0.49682,0.24841,0.24683,0.49682,0.5,0.49682,0.49682,0.33191,0.3298,0.00318,0.00318,0.00318,0.5,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
2,628,binary,1.01,0.1179,0.49777,0.5,0.02036,0.00041,9.29333,-4.00398,33.80874,0.36046,0.62659,0.68946,0.50955,0.50955,0.70162,0.70288,0.50955,0.51264,0.50955,0.50955,0.36202,0.36006,0.00619,0.1994,0.00619,0.49638,0,0,0,0,0,-999,-999,0,0,22.37754,22.37754,0,0,0,-999,-999,22.37754,22.37754,0.82147,0.82147,0,0,0,-999,-999,0.82147,0.82147,3.62515,3.62515,0,0,0,-999,-999,3.62515,3.62515,META
2,628,binary,1.01,0.98446,0.30562,0.26211,0.23293,0.05426,8.89557,0.88337,-0.24856,0.08604,0.91396,0.45633,0.78025,0.78025,0.78592,0.78568,0.78025,0.7798,0.78025,0.78025,0.77896,0.77907,0.01605,0.34451,0.01605,0.29533,0,0,0,0,0,-999,-999,0,0,4.34396,4.34396,0,0,0,-999,-999,4.34396,4.34396,0.37795,0.37795,0,0,0,-999,-999,0.37795,0.37795,0.22929,0.22929,0,0,0,-999,-999,0.22929,0.22929,PLATT
10,400,multi-class,1,0,0.9,0.9,0,0,8.64386,-999,-999,0.9,0.9,2.30259,0.1,0.1,0.01,0.01,0.1,0.1,0.1,0.1,0.01818,0.01818,0,0,0,0.9,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,EMPIRICALBINNING
10,400,multi-class,1,3.3195,0.07148,0,0.20292,0.04117,5.97453,3.73992,13.27857,0,1,0.34222,0.9575,0.9575,0.95947,0.95947,0.9575,0.9575,0.9575,0.9575,0.95768,0.95768,0.01253,0.5,0.01109,0.0726,0.00328,0.003,0.00156,0,5.331,-999,-999,0.001,0.007,0.05717,0.03304,0.06201,0.00385,4.79495,1.71235,2.42354,0.00504,0.2681,0.06565,0.06262,0.01831,0.00034,5.43663,0.49795,-0.27114,0.03709,0.11443,0.00632,0.00526,0.00371,1.00E-05,5.26351,1.22338,1.66718,0.00176,0.01864,HISTOGRM
10,400,multi-class,1,0,0.9,0.9,0,0,8.64386,-999,-999,0.9,0.9,2.30259,0.1,0.1,0.01,0.01,0.1,0.1,0.1,0.1,0.01818,0.01818,0,0,0,0.9,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,META
10,400,multi-class,1,3.28693,0.07987,0,0.24857,0.06179,5.34615,2.94263,6.74885,0,0.97619,0.20446,0.93,0.93,0.95882,0.95882,0.93,0.93,0.93,0.93,0.937,0.937,0.00416,0.01429,0.00416,0.07834,0.00974,0.0165,0.00817,7.00E-05,4.83635,-0.12749,-1.92688,0,0.0195,0.63919,0.09169,0.8143,0.66308,4.20275,0.59935,-1.62994,0,1.80342,0.11344,0.177,0.0893,0.00797,4.87328,-0.28296,-1.68544,0,0.24722,0.03062,0.04578,0.02733,0.00075,4.71522,0.28031,-0.65445,0,0.09208,MIXANDMATCH
10,400,multi-class,1,3.31902,0.06311,0,0.19597,0.03841,5.5358,3.66272,12.92241,0,1,0.5507,0.96,0.96,0.96266,0.96266,0.96,0.96,0.96,0.96,0.96041,0.96041,0.00833,0.36741,0.00833,0.06271,0.00574,0.0045,0.00395,2.00E-05,5.12153,0.22838,-1.50937,0.0005,0.0125,0.22542,0.12614,0.27921,0.07796,4.68974,2.04163,2.89867,0.00764,1.04139,0.09967,0.09308,0.03028,0.00092,5.42462,0.19587,-1.11917,0.04663,0.15263,0.01498,0.01234,0.00897,8.00E-05,5.24248,0.74713,-0.63803,0.00295,0.03383,MIXANDMATCH
5,4000,multi-class,14.99,0,0.61951,0.44309,0.20601,0.04244,11.8878,0.40139,-1.63382,0.43752,0.96354,1.21258,0.55825,0.55825,0.11165,0.31164,0.55825,0.2,0.55825,0.55825,0.1433,0.39999,0.00011,0.00011,0.00011,0.61917,0.02366,0.02468,0.00844,7.00E-05,3.22709,-0.01216,-1.57096,0.01235,0.035,0.19223,0.15217,0.11111,0.01235,3.09543,0.80369,-0.70214,0.07859,0.41764,0.20177,0.19885,0.04519,0.00204,3.28532,0.0471,-1.16827,0.13984,0.27678,0.04557,0.0412,0.02096,0.00044,3.16896,0.41335,-0.95816,0.01992,0.08465,DIRICHLET
5,4000,multi-class,14.99,1.78675,0.69246,0.87322,0.18304,0.0335,11.91466,-0.025,-1.99937,0.50712,0.87322,1.39488,0.49375,0.49375,0.3376,0.49942,0.49375,0.34096,0.49375,0.49375,0.33918,0.4965,0.00087,0.00087,0.00087,0.69214,0.03926,0.034,0.02704,0.00073,2.9561,0.34763,-1.30347,0.0056,0.08305,0.30572,0.16822,0.3468,0.12027,2.43787,1.0754,-0.18656,0.00448,1.07066,0.20146,0.17726,0.12908,0.01666,3.01228,0.37073,-1.26417,0.03419,0.4177,0.06459,0.03402,0.07035,0.00495,2.48687,0.93893,-0.59139,0.00117,0.21039,TEMPERATURESCALING
5,4000,multi-class,14.99,1.08892,0.50654,0.49377,0.26609,0.0708,11.73122,-0.06838,-0.87706,0.02778,0.99526,0.95354,0.61125,0.61125,0.42296,0.55516,0.61125,0.35862,0.61125,0.61125,0.35407,0.55697,0.01339,0.08134,0.01339,0.50583,0.07228,0.0759,0.02831,0.0008,3.19879,-0.32506,-1.12128,0.0209,0.11175,1.23035,0.97257,0.8345,0.69639,2.99117,0.50591,-1.24601,0.40425,2.68185,0.41015,0.3584,0.12963,0.0168,3.25181,0.47946,-1.36854,0.27861,0.6331,0.25271,0.16548,0.18627,0.0347,2.95674,0.84262,-0.71929,0.09481,0.62911,HISTOGRM
5,4000,multi-class,14.99,0.14741,0.58922,0.52796,0.23746,0.05639,11.83242,-0.26486,-0.63322,0.12307,0.99533,1.14398,0.5585,0.5585,0.28614,0.45094,0.5585,0.2097,0.5585,0.5585,0.16587,0.41388,0.00518,0.38514,0.00518,0.59012,0.05528,0.05772,0.02308,0.00053,3.19367,0.19625,-1.31,0.02695,0.09565,3.35081,2.4223,2.89515,8.38189,2.79721,0.97204,-0.29055,0.06924,9.41487,0.55869,0.58426,0.20443,0.04179,3.20841,-0.6085,-0.38359,0.12987,0.81878,0.79426,0.5173,0.76985,0.59266,2.69233,1.11104,-0.09669,0.01764,2.47036,MIXANDMATCH
5,4000,multi-class,14.99,1.08827,0.51729,0.49571,0.26397,0.06968,11.75353,0.00695,-0.975,0.04266,0.99663,0.98553,0.60525,0.60525,0.39692,0.54141,0.60525,0.34918,0.60525,0.60525,0.34478,0.55071,0.02306,0.04104,0.02306,0.51687,0.06809,0.08008,0.02657,0.00071,3.19856,-0.50915,-1.41045,0.0253,0.09805,1.09094,0.89828,0.71608,0.51278,2.99606,0.41077,-1.20529,0.12593,2.29452,0.39555,0.3747,0.12797,0.01638,3.24364,0.02541,-1.06162,0.17486,0.57382,0.22587,0.16817,0.15397,0.02371,2.98537,0.55624,-1.23944,0.03157,0.4787,HISTOGRM
5,4000,multi-class,14.99,0.93298,0.53959,0.45431,0.24084,0.058,11.81932,0.28532,-1.2174,0.09569,0.99748,1.01944,0.61025,0.61025,0.33951,0.52264,0.61025,0.33406,0.61025,0.61025,0.32245,0.54256,0.03973,0.10671,0.03973,0.53169,0.05254,0.0515,0.01708,0.00029,3.24478,0.17325,-1.25466,0.027,0.07995,1.09477,1.02981,0.71498,0.51119,3.00492,0.44017,-1.05672,0.2508,2.42687,0.40037,0.37774,0.13052,0.01704,3.24396,0.11262,-1.39713,0.22121,0.59758,0.23237,0.17466,0.16144,0.02606,2.97503,0.58996,-1.03515,0.05315,0.52757,HISTOGRM
5,4000,multi-class,14.99,1.05188,0.50598,0.49738,0.26732,0.07146,11.72647,-0.08412,-0.87657,0.0232,0.99757,0.94782,0.6125,0.6125,0.4162,0.55152,0.6125,0.35611,0.6125,0.6125,0.35061,0.55433,0.01556,0.0419,0.01556,0.50391,0.0743,0.07905,0.02837,0.0008,3.19751,-0.72011,-0.69996,0.0205,0.10835,2.08953,1.70683,1.58966,2.52702,2.9221,0.77188,-0.87578,0.43641,5.071,0.43049,0.39885,0.1179,0.0139,3.26885,0.42022,-1.29294,0.28613,0.6319,0.27348,0.21032,0.17813,0.03173,3.03429,0.79471,-0.77623,0.10197,0.62493,HISTOGRM
2,121,binary,1.88,0,0.45558,0.37084,0.15251,0.02326,6.84158,0.59957,-1.56425,0.31336,0.68664,0.65467,0.65289,0.65289,0.32645,0.42627,0.65289,0.5,0.65289,0.65289,0.395,0.51579,0.00463,0.00463,0.00463,0.46163,0,0,0,0,0,-999,-999,0,0,3.72726,3.72726,0,0,0,-999,-999,3.72726,3.72726,0.35917,0.35917,0,0,0,-999,-999,0.35917,0.35917,0.20123,0.20123,0,0,0,-999,-999,0.20123,0.20123,PLATT
2,121,binary,1.88,0,0.45158,0.34167,0.15075,0.02273,6.84245,0.64234,-1.5874,0.34167,0.65833,0.6457,0.65289,0.65289,0.32645,0.42627,0.65289,0.5,0.65289,0.65289,0.395,0.51579,0.00544,0.00544,0.00544,0.45331,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,MIXANDMATCH
2,121,binary,1.88,0.93146,0.30043,0.33333,0.24936,0.06218,6.21811,-0.01501,-1.31436,0,0.91963,0.43242,0.75207,0.75207,0.72649,0.75207,0.75207,0.72649,0.75207,0.75207,0.72649,0.75207,0.01394,0.27233,0.01394,0.30487,0,0,0,0,0,-999,-999,0,0,1.15603,1.15603,0,0,0,-999,-999,1.15603,1.15603,0.45839,0.45839,0,0,0,-999,-999,0.45839,0.45839,0.26503,0.26503,0,0,0,-999,-999,0.26503,0.26503,MIXANDMATCH
2,121,binary,1.88,0,0.45413,0.35458,0.14589,0.02128,6.84796,0.63658,-1.58411,0.33002,0.665,0.64757,0.65289,0.65289,0.32645,0.42627,0.65289,0.5,0.65289,0.65289,0.395,0.51579,0.00013,0.00013,0.00013,0.45503,0,0,0,0,0,-999,-999,0,0,0.04582,0.04582,0,0,0,-999,-999,0.04582,0.04582,0.10674,0.10674,0,0,0,-999,-999,0.10674,0.10674,0.01149,0.01149,0,0,0,-999,-999,0.01149,0.01149,DIRICHLET
2,121,binary,1.88,0.87824,0.18395,0.04748,0.24674,0.06088,5.86338,1.65086,1.76484,0.01106,0.95252,0.30366,0.8843,0.8843,0.88562,0.88462,0.8843,0.85564,0.8843,0.8843,0.86757,0.88196,0.03102,0.18799,0.03102,0.18943,0,0,0,0,0,-999,-999,0,0,0.58036,0.58036,0,0,0,-999,-999,0.58036,0.58036,0.36939,0.36939,0,0,0,-999,-999,0.36939,0.36939,0.15153,0.15153,0,0,0,-999,-999,0.15153,0.15153,DIRICHLET
2,121,binary,1.88,0.49214,0.36017,0.46789,0.2161,0.0467,6.52396,-0.57823,-0.85273,0,0.76587,0.503,0.67769,0.67769,0.65028,0.66096,0.67769,0.56359,0.67769,0.67769,0.54118,0.6177,0.0262,0.06416,0.0262,0.35285,0.00165,0.00165,0,0,0,-999,-999,0.00165,0.00165,1.88291,1.88291,0,0,0,-999,-999,1.88291,1.88291,0.60516,0.60516,0,0,0,-999,-999,0.60516,0.60516,0.52724,0.52724,0,0,0,-999,-999,0.52724,0.52724,AdaptiveTemperatureScaling
2,121,binary,1.88,0.91552,0.11951,0.04173,0.21289,0.04532,5.70687,3.11579,8.702,0.02458,0.97448,0.23282,0.93388,0.93388,0.93164,0.93366,0.93388,0.92149,0.93388,0.93388,0.92622,0.93349,0.00668,0.39683,0.00668,0.11921,0,0,0,0,0,-999,-999,0,0,0.76073,0.76073,0,0,0,-999,-999,0.76073,0.76073,0.29886,0.29886,0,0,0,-999,-999,0.29886,0.29886,0.10314,0.10314,0,0,0,-999,-999,0.10314,0.10314,DIRICHLET
2,1625,binary,1.08,0.99999,0.02042,0,0.09902,0.00981,6.11041,5.05854,25.51479,0,0.64066,0.02898,0.984,0.984,0.98393,0.98451,0.984,0.98456,0.984,0.984,0.98399,0.98401,8.00E-05,0.00177,8.00E-05,0.02044,0,0,0,0,0,-999,-999,0,0,0.88708,0.88708,0,0,0,-999,-999,0.88708,0.88708,0.17874,0.17874,0,0,0,-999,-999,0.17874,0.17874,0.04661,0.04661,0,0,0,-999,-999,0.04661,0.04661,HISTOGRM
2,1625,binary,1.08,0.9998,0.13621,0.07118,0.21772,0.0474,9.39956,2.59505,6.01678,0,1,0.3501,0.92185,0.92185,0.92226,0.92318,0.92185,0.92271,0.92185,0.92185,0.92184,0.92187,0.00958,0.09077,0.00958,0.13191,0,0,0,0,0,-999,-999,0,0,0.16359,0.16359,0,0,0,-999,-999,0.16359,0.16359,0.20042,0.20042,0,0,0,-999,-999,0.20042,0.20042,0.04137,0.04137,0,0,0,-999,-999,0.04137,0.04137,AdaptiveTemperatureScaling
2,1625,binary,1.08,0.99905,0.00627,0.00403,0.05596,0.00313,6.59877,15.74011,256.16771,9.00E-05,0.99988,0.01875,0.99631,0.99631,0.9963,0.99631,0.99631,0.9963,0.99631,0.99631,0.9963,0.99631,0.00077,0.37312,0.00077,0.00634,0,0,0,0,0,-999,-999,0,0,0.03245,0.03245,0,0,0,-999,-999,0.03245,0.03245,0.04431,0.04431,0,0,0,-999,-999,0.04431,0.04431,0.00253,0.00253,0,0,0,-999,-999,0.00253,0.00253,DIRICHLET
3,10158,multi-class,7.45,0,0.44106,0.28621,0.25082,0.06291,13.10316,0.98095,-0.99692,0.27075,0.90906,0.76572,0.71569,0.71569,0.23856,0.51222,0.71569,0.33333,0.71569,0.71569,0.2781,0.59709,0.00032,0.00032,0.00032,0.43869,0.04115,0.05227,0.01617,0.00026,1.45701,-0.7063,-1.5,0.01829,0.0529,0.62286,0.82313,0.38512,0.14832,1.21564,-0.63941,-1.5,0.08409,0.96135,0.35517,0.4428,0.15543,0.02416,1.42321,-0.66649,-1.5,0.13677,0.48593,0.17988,0.23185,0.11591,0.01343,1.17822,-0.58245,-1.5,0.01926,0.28852,DIRICHLET
3,10158,multi-class,7.45,0,0.44313,0.28431,0.25306,0.06404,13.10159,0.9851,-0.98507,0.28431,0.90382,0.77884,0.71569,0.71569,0.23856,0.51222,0.71569,0.33333,0.71569,0.71569,0.2781,0.59709,0,0,0,0.44312,0,0,0,0,0,-999,-999,0,0,15.35057,23.02585,10.85449,117.81995,1,-0.70711,-1.5,0,23.02585,0.55503,0.83255,0.39247,0.15403,1,-0.70711,-1.5,0,0.83255,15.35057,23.02585,10.85449,117.81995,1,-0.70711,-1.5,0,23.02585,MIXANDMATCH
3,10158,multi-class,7.45,0.68907,0.35538,0.25528,0.2603,0.06775,12.95193,0.92899,-0.41949,0.04546,0.99235,0.60215,0.75133,0.75133,0.66541,0.72604,0.75133,0.52335,0.75133,0.75133,0.55323,0.71287,0.00644,0.37102,0.00644,0.35564,0.0657,0.08791,0.03202,0.00103,1.37668,-0.70672,-1.5,0.02042,0.08878,2.19199,2.82515,1.13687,1.29247,1.34579,-0.66265,-1.5,0.59555,3.15527,0.57396,0.66892,0.16228,0.02634,1.52215,-0.67736,-1.5,0.34554,0.70743,0.62005,0.77359,0.35243,0.12421,1.29216,-0.57079,-1.5,0.13264,0.95393,VECTORSCALING
3,10158,multi-class,7.45,0,0.39315,0.3477,0.24934,0.06217,13.02278,0.64378,-0.65752,0.07374,0.9842,0.65633,0.71569,0.71569,0.23856,0.51222,0.71569,0.33333,0.71569,0.71569,0.2781,0.59709,0.00399,0.02776,0.00399,0.39222,0.06912,0.1002,0.04451,0.00198,1.16359,-0.70694,-1.5,0.00618,0.10098,4.04426,5.24731,2.54496,6.47681,1.20151,-0.60344,-1.5,0.5051,6.38038,0.50458,0.50127,0.13422,0.01801,1.53316,0.03701,-1.5,0.34188,0.6706,0.44896,0.36422,0.29608,0.08766,1.26566,0.40586,-1.5,0.13621,0.84645,MIXANDMATCH
3,10158,multi-class,7.45,0.62483,0.36494,0.30165,0.25504,0.06504,12.96344,0.7315,-0.56749,0.03933,0.99441,0.60675,0.73942,0.73942,0.63456,0.70585,0.73942,0.49843,0.73942,0.73942,0.51581,0.69023,0.00888,0.02881,0.00888,0.36551,0.07555,0.09037,0.03257,0.00106,1.43044,-0.58828,-1.5,0.03038,0.10591,1.16801,1.25986,0.40687,0.16554,1.49088,-0.32713,-1.5,0.63016,1.614,0.49112,0.50655,0.09937,0.00987,1.55465,-0.22912,-1.5,0.36244,0.60438,0.33568,0.32753,0.15764,0.02485,1.41802,0.07738,-1.5,0.14681,0.53269,HISTOGRM
3,10158,multi-class,7.45,0,0.41645,0.26452,0.2398,0.0575,13.09377,0.92971,-0.79383,0.12332,0.98187,0.69839,0.71569,0.71569,0.23856,0.51222,0.71569,0.33333,0.71569,0.71569,0.2781,0.59709,0.02565,0.08237,0.02565,0.41749,0.03994,0.0458,0.0103,0.00011,1.53322,-0.66897,-1.5,0.02546,0.04857,8.94864,4.2428,6.89286,47.51154,1.18894,0.70586,-1.5,3.90842,18.69471,0.63605,0.68572,0.10866,0.01181,1.56303,-0.59012,-1.5,0.48528,0.73716,0.81678,0.87028,0.38227,0.14613,1.41068,-0.2072,-1.5,0.32414,1.25591,HISTOGRM
3,10158,multi-class,7.45,0.5926,0.36393,0.19396,0.26508,0.07027,12.96907,1.02711,-0.41842,0.16357,0.9596,0.63532,0.74906,0.74906,0.67499,0.72695,0.74906,0.49538,0.74906,0.74906,0.52416,0.70094,0.00648,0.02623,0.00648,0.36461,0.03309,0.02853,0.00904,8.00E-05,1.53327,0.62808,-1.5,0.02502,0.04572,2.50968,3.2034,1.51815,2.30478,1.24079,-0.59001,-1.5,0.40321,3.92243,0.54844,0.70283,0.22125,0.04895,1.44931,-0.70692,-1.5,0.23556,0.70693,0.60609,0.86845,0.38352,0.14709,1.18416,-0.70599,-1.5,0.06381,0.88602,PLATT
2,14712,binary,14.49,0,0.10274,0.02863,0.20162,0.04065,12.36793,3.03466,8.61924,0.01223,0.98777,0.19002,0.93543,0.93543,0.46771,0.87502,0.93543,0.5,0.93543,0.93543,0.48332,0.90422,0.00022,0.01575,0.00022,0.10241,0,0,0,0,0,-999,-999,0,0,5.17465,5.17465,0,0,0,-999,-999,5.17465,5.17465,0.62523,0.62523,0,0,0,-999,-999,0.62523,0.62523,0.6316,0.6316,0,0,0,-999,-999,0.6316,0.6316,PLATT
2,14712,binary,14.49,0.00104,0.10156,0.02507,0.199,0.0396,12.21891,2.79092,7.36033,0.00407,0.99593,0.17693,0.93549,0.93549,0.96775,0.93966,0.93549,0.50053,0.93549,0.93549,0.48439,0.90439,0.00055,0.39582,0.00055,0.09983,0,0,0,0,0,-999,-999,0,0,11.62204,11.62204,0,0,0,-999,-999,11.62204,11.62204,0.83213,0.83213,0,0,0,-999,-999,0.83213,0.83213,4.21513,4.21513,0,0,0,-999,-999,4.21513,4.21513,MIXANDMATCH
2,14712,binary,14.49,0,0.12005,0.06564,0.21295,0.04535,12.81316,3.53506,10.5251,0.04729,0.95271,0.23447,0.93543,0.93543,0.46771,0.87502,0.93543,0.5,0.93543,0.93543,0.48332,0.90422,3.00E-05,3.00E-05,3.00E-05,0.11952,0,0,0,0,0,-999,-999,0,0,19.42296,19.42296,0,0,0,-999,-999,19.42296,19.42296,0.78872,0.78872,0,0,0,-999,-999,0.78872,0.78872,2.27743,2.27743,0,0,0,-999,-999,2.27743,2.27743,PLATT
2,14712,binary,14.49,0,0.11036,0.00532,0.20594,0.04241,12.3473,3.0349,8.41166,0.00532,0.99468,0.19658,0.93543,0.93543,0.46771,0.87502,0.93543,0.5,0.93543,0.93543,0.48332,0.90422,0.00163,0.00167,0.00163,0.10918,0,0,0,0,0,-999,-999,0,0,5.79109,5.79109,0,0,0,-999,-999,5.79109,5.79109,0.51396,0.51396,0,0,0,-999,-999,0.51396,0.51396,0.4249,0.4249,0,0,0,-999,-999,0.4249,0.4249,PLATT
2,14712,binary,14.49,0,0.12081,0.06457,0.21403,0.04581,12.82009,3.54335,10.55535,0.06457,0.93543,0.23937,0.93543,0.93543,0.46771,0.87502,0.93543,0.5,0.93543,0.93543,0.48332,0.90422,0,0,0,0.12081,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,0,0,-999,-999,0,0,EMPIRICALBINNING
